timestamp,seed,os,tensorflow_version,gpu,mixed_precision,base_model,optimizer,lr_phase1,lr_phase2,batch_size,image_size,num_classes,train_samples,val_samples,test_samples,imbalance_ratio,class_weights,total_epochs,phase1_epochs,phase1_final_train_acc,phase1_final_val_acc,phase2_ran,phase2_epochs,phase2_final_train_acc,phase2_final_val_acc,test_accuracy,test_loss,precision_weighted,recall_weighted,f1_weighted,auc_ovr,bootstrap_mean_acc,bootstrap_std_acc,ci_lower,ci_upper,avg_inference_ms,training_time_minutes,memory_used_mb,data_pipeline,model_saved
2026-05-11 21:51:24,45673,Windows-10-10.0.26200-SP0,2.10.0,"[PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')]",mixed_float16,EfficientNetB0,Adam,0.003,0.0003,128,224x224,4,3919,812,819,1.4833,"{0: 1.0649456521739131, 1: 0.9182286785379569, 2: 0.8490034662045061, 3: 1.2593187660668381}",35,20,0.9781,0.9815,True,15,0.9985,0.9901,0.9915,0.0398,0.9916,0.9915,0.9915,0.9997,0.2522,0.0151,0.2234,0.2833,225.322,3.15,4749.99,tf.data + cache + prefetch,H:\STICS\TomatoTrain\tomato_efficientnetb0_final.weights.h5
